Unnamed: 0,temp,location,clouds,pressure,rain,time_stamp,humidity,wind,temp_category,weather_condition,wind_category
1179,44.91,Beacon Hill,0.99,1008.41,0.0066,2018-11-26 22:05:09,0.87,7.51,Hot,Rainy,Calm
1180,44.81,Boston University,0.98,1008.39,0.0149,2018-11-26 22:05:09,0.87,7.3,Hot,Rainy,Calm
1181,44.8,Fenway,0.98,1008.38,0.013,2018-11-26 22:05:09,0.87,7.36,Hot,Rainy,Calm
1182,45.47,Financial District,0.99,1008.41,0.0045,2018-11-26 22:05:09,0.85,7.63,Hot,Rainy,Calm
1183,44.96,Haymarket Square,0.99,1008.42,0.0045,2018-11-26 22:05:09,0.86,7.57,Hot,Rainy,Calm
1184,45.0,North End,0.99,1008.42,0.0043,2018-11-26 22:05:09,0.86,7.6,Hot,Rainy,Calm
1185,44.92,North Station,0.99,1008.42,0.0055,2018-11-26 22:05:09,0.87,7.53,Hot,Rainy,Calm
1186,44.9,Theatre District,0.99,1008.4,0.0065,2018-11-26 22:05:09,0.87,7.58,Hot,Rainy,Calm
1187,44.88,West End,0.99,1008.42,0.0056,2018-11-26 22:05:09,0.87,7.52,Hot,Rainy,Calm
1188,44.09,Back Bay,0.58,1006.86,,2018-11-29 16:52:54,0.53,11.51,Hot,Clear,Windy
1189,44.03,Beacon Hill,0.58,1006.85,,2018-11-29 16:52:54,0.53,11.59,Hot,Clear,Windy
1190,44.1,Boston University,0.58,1006.87,,2018-11-29 16:52:54,0.53,11.38,Hot,Clear,Windy
1191,44.01,Financial District,0.57,1006.84,,2018-11-29 16:52:54,0.53,11.66,Hot,Clear,Windy
1192,44.04,Haymarket Square,0.57,1006.84,,2018-11-29 16:52:54,0.53,11.67,Hot,Clear,Windy
1193,44.06,North End,0.57,1006.84,,2018-11-29 16:52:54,0.53,11.7,Hot,Clear,Windy
1194,44.07,North Station,0.58,1006.84,,2018-11-29 16:52:54,0.53,11.65,Hot,Clear,Windy
1195,44.22,Northeastern University,0.58,1006.86,,2018-11-29 16:52:54,0.53,11.43,Hot,Clear,Windy
1196,44.07,South Station,0.57,1006.85,,2018-11-29 16:52:54,0.53,11.65,Hot,Clear,Windy
1197,44.12,Theatre District,0.57,1006.85,,2018-11-29 16:52:54,0.53,11.6,Hot,Clear,Windy
1198,44.04,West End,0.58,1006.84,,2018-11-29 16:52:54,0.53,11.62,Hot,Clear,Windy
1199,26.16,Back Bay,0.53,1033.65,,2018-12-13 15:45:01,0.58,2.78,Hot,Clear,Calm
1200,25.88,Boston University,0.53,1033.66,,2018-12-13 15:45:01,0.58,2.73,Hot,Clear,Calm
1201,26.24,Fenway,0.53,1033.65,,2018-12-13 15:45:01,0.58,2.73,Hot,Clear,Calm
1202,25.27,Financial District,0.52,1033.65,,2018-12-13 15:45:01,0.61,2.84,Hot,Clear,Calm
1203,26.26,Haymarket Square,0.52,1033.66,,2018-12-13 15:45:01,0.58,2.84,Hot,Clear,Calm
1204,26.28,North End,0.52,1033.66,,2018-12-13 15:45:01,0.58,2.85,Hot,Clear,Calm
1205,26.28,North Station,0.52,1033.66,,2018-12-13 15:45:01,0.58,2.83,Hot,Clear,Calm
1206,26.34,Northeastern University,0.53,1033.65,,2018-12-13 15:45:01,0.58,2.75,Hot,Clear,Calm
1207,25.33,South Station,0.52,1033.65,,2018-12-13 15:45:01,0.61,2.83,Hot,Clear,Calm
1208,26.24,West End,0.52,1033.66,,2018-12-13 15:45:01,0.58,2.82,Hot,Clear,Calm
1209,41.04,Fenway,0.98,1014.34,,2018-11-26 06:49:02,0.92,1.79,Hot,Clear,Calm
1210,41.61,Financial District,0.98,1014.35,,2018-11-26 06:49:02,0.91,1.82,Hot,Clear,Calm
1211,42.55,Back Bay,1.0,1017.4,,2018-12-16 17:45:02,0.72,9.75,Hot,Clear,Calm
1212,42.52,Beacon Hill,1.0,1017.42,,2018-12-16 17:45:02,0.72,9.8,Hot,Clear,Calm
1213,42.49,Fenway,1.0,1017.39,,2018-12-16 17:45:02,0.72,9.63,Hot,Clear,Calm
1214,43.32,Financial District,1.0,1017.24,,2018-12-16 17:45:02,0.71,10.16,Hot,Clear,Windy
1215,42.49,North Station,1.0,1017.43,,2018-12-16 17:45:02,0.72,9.84,Hot,Clear,Calm
1216,42.47,Northeastern University,1.0,1017.39,,2018-12-16 17:45:02,0.72,9.7,Hot,Clear,Calm
1217,42.83,South Station,1.0,1017.4,,2018-12-16 17:45:02,0.71,9.91,Hot,Clear,Calm
1218,42.43,Theatre District,1.0,1017.4,,2018-12-16 17:45:02,0.72,9.85,Hot,Clear,Calm
1219,42.45,West End,1.0,1017.42,,2018-12-16 17:45:02,0.72,9.82,Hot,Clear,Calm
1220,29.92,Back Bay,0.72,1035.07,,2018-12-14 04:45:02,0.71,1.58,Hot,Clear,Calm
1221,29.94,Beacon Hill,0.72,1035.07,,2018-12-14 04:45:02,0.71,1.6,Hot,Clear,Calm
1222,29.85,Boston University,0.73,1035.07,,2018-12-14 04:45:02,0.71,1.54,Hot,Clear,Calm
1223,29.43,Fenway,0.74,1034.78,,2018-12-14 04:45:02,0.72,1.27,Hot,Clear,Calm
1224,29.61,Financial District,0.72,1034.78,,2018-12-14 04:45:02,0.72,1.4,Hot,Clear,Calm
1225,29.87,North Station,0.72,1035.07,,2018-12-14 04:45:02,0.72,1.61,Hot,Clear,Calm
1226,29.74,Northeastern University,0.72,1035.07,,2018-12-14 04:45:02,0.72,1.57,Hot,Clear,Calm
1227,29.47,West End,0.73,1034.78,,2018-12-14 04:45:02,0.72,1.37,Hot,Clear,Calm
1228,43.76,Theatre District,0.99,1002.57,0.1354,2018-11-27 02:45:21,0.9,11.53,Hot,Rainy,Windy
1229,44.51,Theatre District,1.0,1008.4,0.029,2018-11-26 23:12:15,0.88,9.51,Hot,Rainy,Calm
1230,40.92,Back Bay,0.97,989.79,,2018-11-27 16:45:20,0.84,9.83,Hot,Clear,Calm
1231,40.83,Beacon Hill,0.96,990.25,,2018-11-27 16:45:20,0.83,12.34,Hot,Clear,Windy
1232,41.09,Boston University,0.96,990.27,,2018-11-27 16:45:20,0.82,11.78,Hot,Clear,Windy
1233,41.31,Fenway,0.96,990.28,,2018-11-27 16:45:20,0.81,11.81,Hot,Clear,Windy
1234,41.19,Financial District,0.96,990.25,,2018-11-27 16:45:20,0.81,12.56,Hot,Clear,Windy
1235,40.85,Haymarket Square,0.97,989.77,,2018-11-27 16:45:20,0.84,10.02,Hot,Clear,Windy
1236,40.83,North End,0.96,990.23,,2018-11-27 16:45:20,0.82,12.62,Hot,Clear,Windy
1237,40.89,North Station,0.97,989.77,,2018-11-27 16:45:20,0.84,9.99,Hot,Clear,Calm
1238,41.3,Northeastern University,0.96,990.29,,2018-11-27 16:45:20,0.81,11.96,Hot,Clear,Windy
1239,40.89,South Station,0.98,989.78,,2018-11-27 16:45:20,0.84,10.0,Hot,Clear,Windy
1240,40.94,Theatre District,0.97,989.78,,2018-11-27 16:45:20,0.84,9.94,Hot,Clear,Calm
1241,40.87,West End,0.97,989.77,,2018-11-27 16:45:20,0.84,9.96,Hot,Clear,Calm
1242,38.9,Back Bay,1.0,1006.4,,2018-12-17 05:45:01,0.9,11.54,Hot,Clear,Windy
1243,38.83,Boston University,1.0,1006.44,,2018-12-17 05:45:01,0.89,11.34,Hot,Clear,Windy
1244,38.6,Fenway,1.0,1006.41,,2018-12-17 05:45:01,0.9,11.41,Hot,Clear,Windy
1245,38.91,Haymarket Square,1.0,1006.39,,2018-12-17 05:45:01,0.9,11.67,Hot,Clear,Windy
1246,38.96,North End,1.0,1006.39,,2018-12-17 05:45:01,0.9,11.7,Hot,Clear,Windy
1247,38.8,North Station,1.0,1006.4,,2018-12-17 05:45:01,0.9,11.63,Hot,Clear,Windy
1248,38.64,Northeastern University,1.0,1006.39,,2018-12-17 05:45:01,0.9,11.5,Hot,Clear,Windy
1249,39.64,South Station,1.0,1006.36,,2018-12-17 05:45:01,0.87,11.74,Hot,Clear,Windy
1250,38.74,Theatre District,1.0,1006.37,,2018-12-17 05:45:01,0.9,11.67,Hot,Clear,Windy
1251,37.33,Fenway,0.62,1000.64,,2018-11-29 06:41:40,0.71,10.42,Hot,Clear,Windy
1252,37.63,North End,0.61,1000.59,,2018-11-29 06:41:40,0.71,10.6,Hot,Clear,Windy
1253,22.16,Back Bay,0.08,1027.95,,2018-12-13 05:45:01,0.51,5.06,Moderate,Clear,Calm
1254,22.12,Beacon Hill,0.07,1027.97,,2018-12-13 05:45:01,0.51,5.07,Moderate,Clear,Calm
1255,21.95,Boston University,0.08,1027.96,,2018-12-13 05:45:01,0.51,4.96,Moderate,Clear,Calm
1256,22.33,Fenway,0.08,1027.93,,2018-12-13 05:45:01,0.5,5.01,Moderate,Clear,Calm
1257,22.31,Financial District,0.07,1027.96,,2018-12-13 05:45:01,0.51,5.15,Moderate,Clear,Calm
1258,22.2,Haymarket Square,0.07,1027.97,,2018-12-13 05:45:01,0.51,5.1,Moderate,Clear,Calm
1259,22.26,North End,0.07,1027.97,,2018-12-13 05:45:01,0.51,5.11,Moderate,Clear,Calm
1260,22.16,North Station,0.07,1027.98,,2018-12-13 05:45:01,0.51,5.07,Moderate,Clear,Calm
1261,22.16,Northeastern University,0.08,1027.94,,2018-12-13 05:45:01,0.51,5.06,Moderate,Clear,Calm
1262,22.35,South Station,0.07,1027.96,,2018-12-13 05:45:01,0.51,5.16,Moderate,Clear,Calm
1263,22.25,Theatre District,0.07,1027.96,,2018-12-13 05:45:01,0.51,5.12,Moderate,Clear,Calm
1264,22.3,West End,0.07,1027.95,,2018-12-13 05:45:01,0.51,5.06,Moderate,Clear,Calm
1265,45.07,Boston University,0.25,1003.18,,2018-12-04 02:53:03,0.62,9.13,Hot,Clear,Calm
1266,33.3,Back Bay,0.84,1020.02,,2018-12-01 08:52:54,0.79,4.36,Hot,Clear,Calm
1267,33.27,Beacon Hill,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.37,Hot,Clear,Calm
1268,33.25,Boston University,0.84,1020.02,,2018-12-01 08:52:54,0.79,4.31,Hot,Clear,Calm
1269,33.18,Fenway,0.84,1020.02,,2018-12-01 08:52:54,0.79,4.33,Hot,Clear,Calm
1270,33.28,Financial District,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.4,Hot,Clear,Calm
1271,33.3,Haymarket Square,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.38,Hot,Clear,Calm
1272,33.33,North End,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.39,Hot,Clear,Calm
1273,33.29,North Station,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.37,Hot,Clear,Calm
1274,33.22,Northeastern University,0.84,1020.02,,2018-12-01 08:52:54,0.79,4.36,Hot,Clear,Calm
1275,33.26,South Station,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.41,Hot,Clear,Calm
1276,33.22,Theatre District,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.39,Hot,Clear,Calm
1277,33.24,West End,0.84,1020.01,,2018-12-01 08:52:54,0.79,4.37,Hot,Clear,Calm
1278,28.63,Haymarket Square,0.25,1033.36,,2018-12-13 16:45:01,0.56,2.13,Hot,Clear,Calm
1279,28.65,North End,0.25,1033.36,,2018-12-13 16:45:01,0.56,2.15,Hot,Clear,Calm
1280,28.62,West End,0.24,1033.36,,2018-12-13 16:45:01,0.56,2.11,Hot,Clear,Calm
1281,21.34,Financial District,0.29,1028.28,,2018-12-13 06:45:02,0.56,5.04,Moderate,Clear,Calm
1282,21.38,South Station,0.29,1028.28,,2018-12-13 06:45:02,0.56,5.04,Moderate,Clear,Calm
1283,40.5,Back Bay,0.86,994.54,,2018-11-28 21:41:36,0.65,9.84,Hot,Clear,Calm
1284,40.5,Beacon Hill,0.86,994.52,,2018-11-28 21:41:36,0.65,9.85,Hot,Clear,Calm
1285,40.38,Boston University,0.85,994.56,,2018-11-28 21:41:36,0.65,9.71,Hot,Clear,Calm
1286,40.29,Fenway,0.86,994.57,,2018-11-28 21:41:36,0.66,9.77,Hot,Clear,Calm
1287,41.14,South Station,0.86,994.52,,2018-11-28 21:41:36,0.64,9.96,Hot,Clear,Calm
1288,44.3,Back Bay,1.0,998.19,0.0099,2018-11-27 05:44:58,0.89,14.56,Hot,Rainy,Windy
1289,44.39,Boston University,1.0,998.21,0.0059,2018-11-27 05:44:58,0.89,14.4,Hot,Rainy,Windy
1290,44.69,Financial District,1.0,998.19,0.0128,2018-11-27 05:44:58,0.88,14.75,Hot,Rainy,Windy
1291,44.17,Haymarket Square,1.0,998.21,0.0099,2018-11-27 05:44:58,0.89,14.75,Hot,Rainy,Windy
1292,44.21,North End,1.0,998.21,0.0099,2018-11-27 05:44:58,0.89,14.78,Hot,Rainy,Windy
1293,44.09,North Station,1.0,998.21,0.0089,2018-11-27 05:44:58,0.9,14.72,Hot,Rainy,Windy
1294,44.02,Northeastern University,1.0,998.18,0.0109,2018-11-27 05:44:58,0.9,14.48,Hot,Rainy,Windy
1295,44.64,South Station,1.0,998.1,0.0148,2018-11-27 05:44:58,0.88,14.79,Hot,Rainy,Windy
1296,44.0,Theatre District,1.0,998.1,0.0129,2018-11-27 05:44:58,0.9,14.73,Hot,Rainy,Windy
1297,40.78,Back Bay,0.92,1013.99,,2018-11-26 06:40:31,0.92,1.66,Hot,Clear,Calm
1298,40.79,Beacon Hill,0.92,1014.0,,2018-11-26 06:40:31,0.92,1.67,Hot,Clear,Calm
1299,40.72,Boston University,0.92,1013.99,,2018-11-26 06:40:31,0.92,1.59,Hot,Clear,Calm
1300,40.79,Haymarket Square,0.92,1014.0,,2018-11-26 06:40:31,0.92,1.7,Hot,Clear,Calm
1301,40.73,North Station,0.92,1014.0,,2018-11-26 06:40:31,0.92,1.68,Hot,Clear,Calm
1302,44.09,South Station,0.92,1014.0,,2018-11-26 06:40:31,0.81,1.73,Hot,Clear,Calm
1303,40.67,Theatre District,0.92,1014.0,,2018-11-26 06:40:31,0.92,1.7,Hot,Clear,Calm
1304,40.5,Financial District,1.0,1014.18,,2018-11-26 06:15:45,0.92,1.27,Hot,Clear,Calm
1305,40.51,Haymarket Square,1.0,1014.19,,2018-11-26 06:15:45,0.91,1.25,Hot,Clear,Calm
1306,40.55,North End,1.0,1014.19,,2018-11-26 06:15:45,0.91,1.27,Hot,Clear,Calm
1307,40.46,North Station,1.0,1014.19,,2018-11-26 06:15:45,0.92,1.24,Hot,Clear,Calm
1308,40.33,Northeastern University,1.0,1014.17,,2018-11-26 06:15:45,0.92,1.15,Hot,Clear,Calm
1309,40.41,Theatre District,1.0,1014.18,,2018-11-26 06:15:45,0.92,1.24,Hot,Clear,Calm
1310,36.38,Back Bay,1.0,1004.04,,2018-12-17 09:45:01,0.92,9.72,Hot,Clear,Calm
1311,36.36,Boston University,1.0,1004.08,,2018-12-17 09:45:01,0.92,9.55,Hot,Clear,Calm
1312,36.21,Fenway,1.0,1004.06,,2018-12-17 09:45:01,0.93,9.62,Hot,Clear,Calm
1313,37.28,Financial District,1.0,1004.01,,2018-12-17 09:45:01,0.9,9.86,Hot,Clear,Calm
1314,36.32,Haymarket Square,1.0,1004.03,,2018-12-17 09:45:01,0.93,9.8,Hot,Clear,Calm
1315,36.35,North End,1.0,1004.02,,2018-12-17 09:45:01,0.93,9.83,Hot,Clear,Calm
1316,36.25,North Station,1.0,1004.04,,2018-12-17 09:45:01,0.93,9.76,Hot,Clear,Calm
1317,36.24,Northeastern University,1.0,1004.04,,2018-12-17 09:45:01,0.93,9.7,Hot,Clear,Calm
1318,37.26,South Station,1.0,1004.01,,2018-12-17 09:45:01,0.9,9.88,Hot,Clear,Calm
1319,36.22,Theatre District,1.0,1004.02,,2018-12-17 09:45:01,0.93,9.82,Hot,Clear,Calm
1320,37.86,Back Bay,0.45,999.01,,2018-11-29 04:57:39,0.7,9.65,Hot,Clear,Calm
1321,37.85,Beacon Hill,0.45,999.0,,2018-11-29 04:57:39,0.7,9.68,Hot,Clear,Calm
1322,37.79,North Station,0.46,998.99,,2018-11-29 04:57:39,0.7,9.7,Hot,Clear,Calm
1323,37.68,Theatre District,0.46,999.0,,2018-11-29 04:57:39,0.7,9.73,Hot,Clear,Calm
1324,44.49,Fenway,0.97,1008.08,0.033,2018-11-26 22:35:18,0.88,9.1,Hot,Rainy,Calm
1325,45.48,South Station,0.97,1008.13,0.0664,2018-11-26 22:35:18,0.84,9.34,Hot,Rainy,Calm
1326,45.21,Back Bay,0.88,1009.86,,2018-11-26 20:35:09,0.83,9.35,Hot,Clear,Calm
1327,45.23,Beacon Hill,0.88,1009.87,,2018-11-26 20:35:09,0.83,9.37,Hot,Clear,Calm
1328,45.29,Boston University,0.88,1009.85,,2018-11-26 20:35:09,0.83,9.27,Hot,Clear,Calm
1329,45.91,Financial District,0.88,1009.87,,2018-11-26 20:35:09,0.81,9.43,Hot,Clear,Calm
1330,45.13,Haymarket Square,0.88,1009.87,,2018-11-26 20:35:09,0.83,9.41,Hot,Clear,Calm
1331,45.19,North End,0.88,1009.87,,2018-11-26 20:35:09,0.83,9.42,Hot,Clear,Calm
1332,45.02,North Station,0.88,1009.87,,2018-11-26 20:35:09,0.83,9.39,Hot,Clear,Calm
1333,44.84,Northeastern University,0.88,1009.85,,2018-11-26 20:35:09,0.84,9.33,Hot,Clear,Calm
1334,45.83,South Station,0.87,1009.87,,2018-11-26 20:35:09,0.81,9.43,Hot,Clear,Calm
1335,44.88,Theatre District,0.88,1009.86,,2018-11-26 20:35:09,0.84,9.4,Hot,Clear,Calm
1336,44.95,West End,0.88,1009.87,,2018-11-26 20:35:09,0.84,9.38,Hot,Clear,Calm
1337,34.92,Back Bay,0.15,991.56,,2018-11-28 07:24:05,0.79,6.42,Hot,Clear,Calm
1338,34.9,Beacon Hill,0.14,991.55,,2018-11-28 07:24:05,0.79,6.46,Hot,Clear,Calm
1339,34.9,Boston University,0.15,991.56,,2018-11-28 07:24:05,0.79,6.31,Hot,Clear,Calm
1340,34.81,Fenway,0.15,991.57,,2018-11-28 07:24:05,0.8,6.35,Hot,Clear,Calm
1341,35.65,Financial District,0.14,991.54,,2018-11-28 07:24:05,0.77,6.54,Hot,Clear,Calm
1342,34.95,Haymarket Square,0.14,991.54,,2018-11-28 07:24:05,0.79,6.51,Hot,Clear,Calm
1343,34.97,North End,0.14,991.53,,2018-11-28 07:24:05,0.79,6.53,Hot,Clear,Calm
1344,34.93,North Station,0.14,991.53,,2018-11-28 07:24:05,0.79,6.48,Hot,Clear,Calm
1345,34.81,Northeastern University,0.15,991.57,,2018-11-28 07:24:05,0.8,6.4,Hot,Clear,Calm
1346,35.63,South Station,0.14,991.55,,2018-11-28 07:24:05,0.77,6.54,Hot,Clear,Calm
1347,34.86,Theatre District,0.14,991.55,,2018-11-28 07:24:05,0.8,6.5,Hot,Clear,Calm
1348,34.88,West End,0.14,991.54,,2018-11-28 07:24:05,0.79,6.47,Hot,Clear,Calm
1349,43.42,Back Bay,1.0,996.36,0.011,2018-11-27 07:15:20,0.91,10.83,Hot,Rainy,Windy
1350,43.38,Beacon Hill,1.0,996.38,0.0117,2018-11-27 07:15:20,0.91,10.89,Hot,Rainy,Windy
1351,43.41,Boston University,1.0,996.37,0.0093,2018-11-27 07:15:20,0.91,10.74,Hot,Rainy,Windy
1352,43.38,Fenway,1.0,996.34,0.0103,2018-11-27 07:15:20,0.91,10.73,Hot,Rainy,Windy
1353,43.74,Financial District,1.0,996.37,0.0103,2018-11-27 07:15:20,0.9,10.94,Hot,Rainy,Windy
1354,43.39,Haymarket Square,1.0,996.39,0.011,2018-11-27 07:15:20,0.91,10.96,Hot,Rainy,Windy
1355,43.41,North End,1.0,996.39,0.011,2018-11-27 07:15:20,0.91,10.98,Hot,Rainy,Windy
1356,43.37,North Station,1.0,996.4,0.011,2018-11-27 07:15:20,0.91,10.95,Hot,Rainy,Windy
1357,43.39,Northeastern University,1.0,996.33,0.01,2018-11-27 07:15:20,0.91,10.76,Hot,Rainy,Windy
1358,43.74,South Station,1.0,996.36,0.0103,2018-11-27 07:15:20,0.9,10.92,Hot,Rainy,Windy
1359,43.37,Theatre District,1.0,996.36,0.011,2018-11-27 07:15:20,0.92,10.89,Hot,Rainy,Windy
1360,43.34,West End,1.0,996.39,0.011,2018-11-27 07:15:20,0.91,10.93,Hot,Rainy,Windy
1361,27.3,Northeastern University,0.33,1011.44,,2018-12-18 15:45:02,0.46,14.76,Hot,Clear,Windy
1362,40.49,Financial District,1.0,1014.18,,2018-11-26 06:12:14,0.91,1.22,Hot,Clear,Calm
1363,40.45,North Station,1.0,1014.19,,2018-11-26 06:12:14,0.91,1.19,Hot,Clear,Calm
1364,40.32,Northeastern University,1.0,1014.17,,2018-11-26 06:12:14,0.92,1.1,Hot,Clear,Calm
1365,40.39,West End,1.0,1014.19,,2018-11-26 06:12:14,0.92,1.18,Hot,Clear,Calm
1366,41.56,Boston University,0.93,1015.4,,2018-11-26 13:05:08,0.91,3.48,Hot,Clear,Calm
1367,41.56,Fenway,0.93,1015.4,,2018-11-26 13:05:08,0.91,3.45,Hot,Clear,Calm
1368,41.66,Financial District,0.92,1015.39,,2018-11-26 13:05:08,0.91,3.51,Hot,Clear,Calm
